Area,Sample_number,Survey_sampleID,Latitude,Longitude,Depth,Family,Species,MaxN,Habitat,Habitat2,Year,Sampling_period
TMNP,56,94,,,13,Clinidae,Clinus superciliosus,1,Kelp,,2012,Spring_summer_2012
TMNP,56,94,,,13,Sparidae,Diplodus capensis,1,Kelp,,2012,Spring_summer_2012
TMNP,56,94,,,13,Scyliorhinidae,Haploblepharus edwardsii,1,Kelp,,2012,Spring_summer_2012
TMNP,56,94,,,13,Scyliorhinidae,Haploblepharus pictus,1,Kelp,,2012,Spring_summer_2012
TMNP,56,94,,,13,Sparidae,Pachymetopon blochii,4,Kelp,,2012,Spring_summer_2012
TMNP,56,94,,,13,Sparidae,Petrus rupestris,2,Kelp,,2012,Spring_summer_2012
TMNP,56,94,,,13,Scyliorhinidae,Poroderma africanum,1,Kelp,,2012,Spring_summer_2012
TMNP,56,94,,,13,Scyliorhinidae,Poroderma pantherinum,1,Kelp,,2012,Spring_summer_2012
TMNP,57,110,,,13,Sparidae,Boopsoidea inornata,4,Kelp,,2012,Spring_summer_2012
TMNP,57,100,,,14,Sparidae,Boopsoidea inornata,5,Kelp,,2012,Spring_summer_2012
TMNP,57,100,,,14,Cheilodactylidae,Chirodactylus brachydactylus,1,Kelp,,2012,Spring_summer_2012
TMNP,57,100,,,14,Sparidae,Chrysoblephus gibbiceps,1,Kelp,,2012,Spring_summer_2012
TMNP,57,110,,,13,Sparidae,Chrysoblephus laticeps,1,Kelp,,2012,Spring_summer_2012
TMNP,57,100,,,14,Sparidae,Chrysoblephus laticeps,7,Kelp,,2012,Spring_summer_2012
TMNP,57,100,,,14,Clinidae,Clinus superciliosus,1,Kelp,,2012,Spring_summer_2012
TMNP,57,110,,,13,Myxinidae,Eptatretus hexatrema,1,Kelp,,2012,Spring_summer_2012
TMNP,57,100,,,14,Ariidae,Galeichthys feliceps,1,Kelp,,2012,Spring_summer_2012
TMNP,57,110,,,13,Sparidae,Gymnocrotaphus curvidens,1,Kelp,,2012,Spring_summer_2012
TMNP,57,100,,,14,Scyliorhinidae,Haploblepharus edwardsii,2,Kelp,,2012,Spring_summer_2012
TMNP,57,110,,,13,Scyliorhinidae,Haploblepharus pictus,1,Kelp,,2012,Spring_summer_2012
TMNP,57,100,,,14,Scyliorhinidae,Haploblepharus pictus,1,Kelp,,2012,Spring_summer_2012
TMNP,57,110,,,13,Sparidae,Pachymetopon blochii,4,Kelp,,2012,Spring_summer_2012
TMNP,57,100,,,14,Sparidae,Pachymetopon blochii,1,Kelp,,2012,Spring_summer_2012
TMNP,57,100,,,14,Sparidae,Petrus rupestris,1,Kelp,,2012,Spring_summer_2012
TMNP,57,110,,,13,Scyliorhinidae,Poroderma africanum,1,Kelp,,2012,Spring_summer_2012
TMNP,57,100,,,14,Scyliorhinidae,Poroderma africanum,2,Kelp,,2012,Spring_summer_2012
TMNP,58,115,,,14,Gobiidae,Caffrogobius nudiceps,1,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Cheilodactylidae,Chirodactylus brachydactylus,1,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Sparidae,Chrysoblephus laticeps,3,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Clinidae,Clinus superciliosus,1,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Dichistiidae,Dichistius capensis,2,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Ariidae,Galeichthys feliceps,2,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Scyliorhinidae,Haploblepharus edwardsii,3,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Sparidae,Pachymetopon blochii,2,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Parascorpididae,Parascorpis typus,1,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Scyliorhinidae,Poroderma africanum,8,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Scyliorhinidae,Poroderma pantherinum,1,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Sparidae,Spondyliosoma emarginatum,1,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Carangidae,Trachurus capensis,76,Reef,,2012,Spring_summer_2012
TMNP,58,115,,,14,Triakidae,Triakis megalopterus,1,Reef,,2012,Spring_summer_2012
TMNP,59,129,,,14,Cheilodactylidae,Chirodactylus brachydactylus,1,Reef,,2012,Spring_summer_2012
TMNP,59,129,,,14,Sparidae,Chrysoblephus laticeps,2,Reef,,2012,Spring_summer_2012
TMNP,59,129,,,14,Ariidae,Galeichthys feliceps,2,Reef,,2012,Spring_summer_2012
TMNP,59,129,,,14,Sparidae,Gymnocrotaphus curvidens,1,Reef,,2012,Spring_summer_2012
TMNP,59,129,,,14,Sparidae,Pachymetopon blochii,22,Reef,,2012,Spring_summer_2012
TMNP,59,129,,,14,Scyliorhinidae,Poroderma africanum,2,Reef,,2012,Spring_summer_2012
TMNP,59,129,,,14,Scyliorhinidae,Poroderma pantherinum,3,Reef,,2012,Spring_summer_2012
TMNP,59,129,,,14,Carangidae,Trachurus capensis,42,Reef,,2012,Spring_summer_2012
TMNP,59,129,,,14,Triakidae,Triakis megalopterus,1,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Cheilodactylidae,Cheilodactylus fasciatus,1,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Cheilodactylidae,Chirodactylus brachydactylus,1,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Sparidae,Chrysoblephus laticeps,2,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Clinidae,Clinus superciliosus,1,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Ariidae,Galeichthys feliceps,1,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,ÊTriakidae,Galeorhinus galeus,1,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Scyliorhinidae,Haploblepharus edwardsii,2,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Scyliorhinidae,Haploblepharus pictus,2,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Sparidae,Pachymetopon aeneum,2,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Sparidae,Pachymetopon blochii,49,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Parascorpididae,Parascorpis typus,1,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Scyliorhinidae,Poroderma africanum,3,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Scyliorhinidae,Poroderma pantherinum,1,Reef,,2012,Spring_summer_2012
TMNP,60,117,,,15,Sparidae,Spondyliosoma emarginatum,1,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Cheilodactylidae,Chirodactylus brachydactylus,1,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Cheilodactylidae,Chirodactylus grandis,1,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Sparidae,Chrysoblephus laticeps,1,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Clinidae,Clinus superciliosus,1,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Dichistiidae,Dichistius capensis,5,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Sparidae,Diplodus hottentotus,1,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Ariidae,Galeichthys feliceps,2,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Sparidae,Gymnocrotaphus curvidens,3,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Scyliorhinidae,Haploblepharus edwardsii,2,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Scyliorhinidae,Haploblepharus pictus,1,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Oplegnathidae,Oplegnathus conwayi,3,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Sparidae,Pachymetopon blochii,11,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Scyliorhinidae,Poroderma africanum,2,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Scyliorhinidae,Poroderma pantherinum,1,Reef,,2012,Spring_summer_2012
TMNP,61,124,,,15,Sparidae,Spondyliosoma emarginatum,1,Reef,,2012,Spring_summer_2012
TMNP,62,125,,,15,Cheilodactylidae,Chirodactylus brachydactylus,1,Reef,,2012,Spring_summer_2012
TMNP,62,125,,,15,Sparidae,Chrysoblephus laticeps,4,Reef,,2012,Spring_summer_2012
TMNP,62,125,,,15,Clinidae,Clinus superciliosus,1,Reef,,2012,Spring_summer_2012
TMNP,62,125,,,15,Sparidae,Gymnocrotaphus curvidens,1,Reef,,2012,Spring_summer_2012
TMNP,62,125,,,15,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,,2012,Spring_summer_2012
TMNP,62,125,,,15,Sparidae,Pachymetopon blochii,17,Reef,,2012,Spring_summer_2012
TMNP,62,125,,,15,Scyliorhinidae,Poroderma africanum,2,Reef,,2012,Spring_summer_2012
TMNP,62,125,,,15,Scyliorhinidae,Poroderma pantherinum,1,Reef,,2012,Spring_summer_2012
TMNP,62,125,,,15,Sparidae,Rhabdosargus globiceps,2,Reef,,2012,Spring_summer_2012
TMNP,62,125,,,15,Sparidae,Spondyliosoma emarginatum,5,Reef,,2012,Spring_summer_2012
TMNP,63,127,,,15,Sparidae,Chrysoblephus laticeps,1,Reef,,2012,Spring_summer_2012
TMNP,63,127,,,15,Clinidae,Clinus superciliosus,2,Reef,,2012,Spring_summer_2012
TMNP,63,127,,,15,Scyliorhinidae,Haploblepharus edwardsii,2,Reef,,2012,Spring_summer_2012
TMNP,63,127,,,15,Sparidae,Pachymetopon blochii,4,Reef,,2012,Spring_summer_2012
TMNP,63,127,,,15,Scyliorhinidae,Poroderma africanum,2,Reef,,2012,Spring_summer_2012
TMNP,63,127,,,15,Scyliorhinidae,Poroderma pantherinum,1,Reef,,2012,Spring_summer_2012
TMNP,63,127,,,15,Sparidae,Spondyliosoma emarginatum,8,Reef,,2012,Spring_summer_2012
TMNP,63,127,,,15,Carangidae,Trachurus capensis,79,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Sparidae,Boopsoidea inornata,5,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Cheilodactylidae,Cheilodactylus fasciatus,1,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Cheilodactylidae,Chirodactylus brachydactylus,1,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Sparidae,Chrysoblephus gibbiceps,1,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Sparidae,Chrysoblephus laticeps,5,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Clinidae,Clinus superciliosus,2,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Sparidae,Diplodus hottentotus,1,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Myxinidae,Eptatretus hexatrema,1,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Ariidae,Galeichthys feliceps,2,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Scyliorhinidae,Haploblepharus edwardsii,4,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Scyliorhinidae,Haploblepharus pictus,2,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Sparidae,Pachymetopon blochii,1,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Scyliorhinidae,Poroderma africanum,4,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Scyliorhinidae,Poroderma pantherinum,1,Reef,,2012,Spring_summer_2012
TMNP,64,99,,,16,Sparidae,Spondyliosoma emarginatum,1,Reef,,2012,Spring_summer_2012
TMNP,65,116,,,16,Scyliorhinidae,Haploblepharus edwardsii,2,Reef,,2012,Spring_summer_2012
TMNP,65,116,,,16,Scyliorhinidae,Haploblepharus pictus,1,Reef,,2012,Spring_summer_2012
TMNP,65,116,,,16,Scyliorhinidae,Poroderma africanum,1,Reef,,2012,Spring_summer_2012
TMNP,66,126,,,16,Cheilodactylidae,Cheilodactylus fasciatus,1,Reef,,2012,Spring_summer_2012
TMNP,66,126,,,16,Cheilodactylidae,Chirodactylus brachydactylus,1,Reef,,2012,Spring_summer_2012
TMNP,66,126,,,16,Sparidae,Chrysoblephus laticeps,4,Reef,,2012,Spring_summer_2012
TMNP,66,126,,,16,Clinidae,Clinus superciliosus,1,Reef,,2012,Spring_summer_2012
TMNP,66,126,,,16,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,,2012,Spring_summer_2012
TMNP,66,126,,,16,Sparidae,Pachymetopon blochii,40,Reef,,2012,Spring_summer_2012
TMNP,66,126,,,16,Scyliorhinidae,Poroderma africanum,1,Reef,,2012,Spring_summer_2012
TMNP,66,126,,,16,Sparidae,Spondyliosoma emarginatum,4,Reef,,2012,Spring_summer_2012
TMNP,67,119,,,17,Cheilodactylidae,Cheilodactylus fasciatus,2,Reef,,2012,Spring_summer_2012
TMNP,67,119,,,17,Cheilodactylidae,Chirodactylus brachydactylus,3,Reef,,2012,Spring_summer_2012
TMNP,67,119,,,17,Sparidae,Chrysoblephus laticeps,2,Reef,,2012,Spring_summer_2012
TMNP,67,119,,,17,Clinidae,Clinus superciliosus,1,Reef,,2012,Spring_summer_2012
TMNP,67,119,,,17,Scyliorhinidae,Haploblepharus edwardsii,3,Reef,,2012,Spring_summer_2012
TMNP,67,119,,,17,Scyliorhinidae,Haploblepharus pictus,1,Reef,,2012,Spring_summer_2012
TMNP,67,119,,,17,Sparidae,Pachymetopon blochii,10,Reef,,2012,Spring_summer_2012
TMNP,67,119,,,17,Parascorpididae,Parascorpis typus,3,Reef,,2012,Spring_summer_2012
TMNP,68,120,,,18,Scyliorhinidae,Haploblepharus edwardsii,4,Reef,,2012,Spring_summer_2012
TMNP,68,120,,,18,Scyliorhinidae,Haploblepharus pictus,1,Reef,,2012,Spring_summer_2012
TMNP,68,120,,,18,Scyliorhinidae,Poroderma africanum,1,Reef,,2012,Spring_summer_2012
TMNP,68,120,,,18,Scyliorhinidae,Poroderma pantherinum,1,Reef,,2012,Spring_summer_2012
TMNP,68,120,,,18,Sparidae,Pterogymnus laniarius,1,Reef,,2012,Spring_summer_2012
TMNP,68,120,,,18,Sparidae,Spondyliosoma emarginatum,8,Reef,,2012,Spring_summer_2012
TMNP,68,120,,,18,Triakidae,Triakis megalopterus,1,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Gobiidae,Caffrogobius nudiceps,1,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Cheilodactylidae,Cheilodactylus fasciatus,1,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Cheilodactylidae,Chirodactylus brachydactylus,1,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Sparidae,Chrysoblephus laticeps,5,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Clinidae,Clinus superciliosus,1,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Scyliorhinidae,Haploblepharus edwardsii,3,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Sparidae,Pachymetopon blochii,13,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Parascorpididae,Parascorpis typus,1,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Scyliorhinidae,Poroderma africanum,2,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Scyliorhinidae,Poroderma pantherinum,2,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Sparidae,Pterogymnus laniarius,1,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Sparidae,Rhabdosargus globiceps,1,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Sparidae,Spondyliosoma emarginatum,6,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Carangidae,Trachurus capensis,22,Reef,,2012,Spring_summer_2012
TMNP,69,118,,,19,Triakidae,Triakis megalopterus,1,Reef,,2012,Spring_summer_2012
TMNP,70,128,,,20,Cheilodactylidae,Cheilodactylus fasciatus,1,Reef,,2012,Spring_summer_2012
TMNP,70,128,,,20,Cheilodactylidae,Chirodactylus brachydactylus,1,Reef,,2012,Spring_summer_2012
TMNP,70,128,,,20,Cheilodactylidae,Chirodactylus grandis,1,Reef,,2012,Spring_summer_2012
TMNP,70,128,,,20,Sparidae,Chrysoblephus laticeps,5,Reef,,2012,Spring_summer_2012
TMNP,70,128,,,20,Sparidae,Gymnocrotaphus curvidens,2,Reef,,2012,Spring_summer_2012
TMNP,70,128,,,20,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,,2012,Spring_summer_2012
TMNP,70,128,,,20,Sparidae,Pachymetopon blochii,5,Reef,,2012,Spring_summer_2012
TMNP,70,128,,,20,Scyliorhinidae,Poroderma pantherinum,3,Reef,,2012,Spring_summer_2012
TMNP,70,128,,,20,Sparidae,Pterogymnus laniarius,2,Reef,,2012,Spring_summer_2012
TMNP,70,128,,,20,Sparidae,Spondyliosoma emarginatum,21,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Cheilodactylidae,Cheilodactylus fasciatus,4,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Sparidae,Chrysoblephus laticeps,6,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Clinidae,Clinus superciliosus,1,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Sparidae,Gymnocrotaphus curvidens,1,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Scyliorhinidae,Haploblepharus edwardsii,2,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Scyliorhinidae,Haploblepharus pictus,1,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Oplegnathidae,Oplegnathus conwayi,1,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Sparidae,Pachymetopon blochii,4,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Parascorpididae,Parascorpis typus,1,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Sparidae,Pterogymnus laniarius,2,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Sparidae,Spondyliosoma emarginatum,51,Reef,,2012,Spring_summer_2012
TMNP,71,122,,,21,Triakidae,Triakis megalopterus,1,Reef,,2012,Spring_summer_2012
TMNP,72,121,,,22,Cheilodactylidae,Cheilodactylus fasciatus,1,Reef,,2012,Spring_summer_2012
TMNP,72,121,,,22,Sparidae,Chrysoblephus laticeps,2,Reef,,2012,Spring_summer_2012
TMNP,72,121,,,22,Scyliorhinidae,Haploblepharus edwardsii,4,Reef,,2012,Spring_summer_2012
TMNP,72,121,,,22,Sparidae,Pachymetopon blochii,3,Reef,,2012,Spring_summer_2012
TMNP,72,121,,,22,Sparidae,Pterogymnus laniarius,8,Reef,,2012,Spring_summer_2012
TMNP,72,121,,,22,Sparidae,Spondyliosoma emarginatum,18,Reef,,2012,Spring_summer_2012
BB,73,1,-34.38089,18.89748,17.9,Clinidae,Clinus superciliosus,2,Reef,Barrens,2013,Summer_2014
BB,73,1,-34.38089,18.89748,17.9,Myxinidae,Eptatretus hexatrema,1,Reef,Barrens,2013,Summer_2014
BB,73,1,-34.38089,18.89748,17.9,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,Barrens,2013,Summer_2014
BB,73,1,-34.38089,18.89748,17.9,Scyliorhinidae,Haploblepharus pictus,2,Reef,Barrens,2013,Summer_2014
BB,73,1,-34.38089,18.89748,17.9,Sparidae,Pachymetopon blochii,5,Reef,Barrens,2013,Summer_2014
BB,73,1,-34.38089,18.89748,17.9,Scyliorhinidae,Poroderma africanum,1,Reef,Barrens,2013,Summer_2014
BB,73,1,-34.38089,18.89748,17.9,Sparidae,Pterogymnus laniarius,2,Reef,Barrens,2013,Summer_2014
BB,74,2,-34.37286,18.89515,4.5,Cheilodactylidae,Cheilodactylus fasciatus,1,Kelp,Kelp,2013,Summer_2014
BB,74,2,-34.37286,18.89515,5,Clinidae,Clinus superciliosus,4,Kelp,Kelp,2013,Summer_2014
BB,74,2,-34.37286,18.89515,4.5,Scyliorhinidae,Haploblepharus pictus,1,Kelp,Kelp,2013,Summer_2014
BB,75,3,-34.37285,18.89884,10.4,Clinidae,Clinus superciliosus,1,Kelp,Kelp,2013,Summer_2014
BB,75,3,-34.37285,18.89884,10.4,Sparidae,Diplodus Hottentotus,1,Kelp,Kelp,2013,Summer_2014
BB,75,3,-34.37285,18.89884,10.4,Myxinidae,Eptatretus hexatrema,1,Kelp,Kelp,2013,Summer_2014
BB,75,3,-34.37285,18.89884,10.4,Scyliorhinidae,Haploblepharus pictus,2,Kelp,Kelp,2013,Summer_2014
BB,75,3,-34.37285,18.89884,10.4,Hexanchidae,Notorynchus cepedianus,2,Kelp,Kelp,2013,Summer_2014
BB,75,3,-34.37285,18.89884,10.4,Sparidae,Pachymetopon blochii,8,Kelp,Kelp,2013,Summer_2014
BB,75,3,-34.37285,18.89884,10.4,Scyliorhinidae,Poroderma pantherinum,1,Kelp,Kelp,2013,Summer_2014
BB,76,4,-34.36316,18.90879,7,Clinidae,Clinus superciliosus,1,Kelp,Kelp,2013,Summer_2014
BB,76,4,-34.36316,18.90879,7,Scyliorhinidae,Haploblepharus pictus,2,Kelp,Kelp,2013,Summer_2014
BB,76,4,-34.36316,18.90879,7,Hexanchidae,Notorynchus cepedianus,1,Kelp,Kelp,2013,Summer_2014
BB,77,5,-34.37398,18.89886,11.5,Cheilodactylidae,Cheilodactylus fasciatus,1,Kelp,Kelp,2013,Summer_2014
BB,77,5,-34.37398,18.89886,11.5,Clinidae,Clinus superciliosus,3,Kelp,Kelp,2013,Summer_2014
BB,77,5,-34.37398,18.89886,11.5,Scyliorhinidae,Haploblepharus edwardsii,3,Kelp,Kelp,2013,Summer_2014
BB,77,5,-34.37398,18.89886,11.5,Scyliorhinidae,Haploblepharus pictus,2,Kelp,Kelp,2013,Summer_2014
BB,77,5,-34.37398,18.89886,11.5,Hexanchidae,Notorynchus cepedianus,2,Kelp,Kelp,2013,Summer_2014
BB,77,5,-34.37398,18.89886,11.5,Sparidae,Pachymetopon blochii,2,Kelp,Kelp,2013,Summer_2014
BB,77,5,-34.37398,18.89886,11.5,Scyliorhinidae,Poroderma africanum,1,Kelp,Kelp,2013,Summer_2014
BB,77,5,-34.37398,18.89886,11.5,Sparidae,Pterogymnus laniarius,1,Kelp,Kelp,2013,Summer_2014
BB,77,5,-34.37398,18.89886,11.5,Sparidae,Spondyliosoma emarginatum,3,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Sparidae,Boopsoidea inornata,5,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Cheilodactylidae,Cheilodactylus fasciatus,1,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Cheilodactylidae,Chirodactylus brachydactylus,1,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Sparidae,Chrysoblephus laticeps,2,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Clinidae,Clinus superciliosus,2,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Ariidae,Galeichthys ater,1,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Scyliorhinidae,Haploblepharus pictus,1,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Hexanchidae,Notorynchus cepedianus,1,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Sparidae,Pachymetopon blochii,10,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Scyliorhinidae,Poroderma africanum,3,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Scyliorhinidae,Poroderma pantherinum,1,Kelp,Kelp,2013,Summer_2014
BB,78,6,-34.3725,18.90708,16,Sparidae,Spondyliosoma emarginatum,3,Kelp,Kelp,2013,Summer_2014
BB,79,7,-34.36045,18.91412,5.5,Sciaenidae,Atractoscion aequidens,1,Reef,Barrens,2013,Summer_2014
BB,79,7,-34.36045,18.91412,5.5,Ariidae,Galeichthys ater,1,Reef,Barrens,2013,Summer_2014
BB,79,7,-34.36045,18.91412,5.5,Scyliorhinidae,Haploblepharus edwardsii,2,Reef,Barrens,2013,Summer_2014
BB,79,7,-34.36045,18.91412,5.5,Hexanchidae,Notorynchus cepedianus,1,Reef,Barrens,2013,Summer_2014
BB,79,7,-34.36045,18.91412,5.5,Scyliorhinidae,Poroderma africanum,1,Reef,Barrens,2013,Summer_2014
BB,79,7,-34.36045,18.91412,5.5,Scyliorhinidae,Poroderma pantherinum,1,Reef,Barrens,2013,Summer_2014
BB,79,7,-34.36045,18.91412,5.5,Sparidae,Rhabdosargus globiceps,2,Reef,Barrens,2013,Summer_2014
BB,79,7,-34.36045,18.91412,5.5,Triakidae,Triakis megalopterus,1,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Sciaenidae,Atractoscion aequidens,2,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Cheilodactylidae,Cheilodactylus fasciatus,1,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Sparidae,Chrysoblephus laticeps,2,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Ariidae,Galeichthys ater,1,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Scyliorhinidae,Haploblepharus pictus,1,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Hexanchidae,Notorynchus cepedianus,1,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Sparidae,Pachymetopon blochii,7,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Scyliorhinidae,Poroderma africanum,5,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Scyliorhinidae,Poroderma pantherinum,1,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Sparidae,Pterogymnus laniarius,11,Reef,Barrens,2013,Summer_2014
BB,80,8,-34.36417,18.94855,18.3,Carangidae,Trachurus capensis,280,Reef,Barrens,2013,Summer_2014
BB,81,9,-34.37393,18.9322,23.4,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,Barrens,2013,Summer_2014
BB,81,9,-34.37393,18.9322,23.4,Hexanchidae,Notorynchus cepedianus,1,Reef,Barrens,2013,Summer_2014
BB,81,9,-34.37393,18.9322,23.4,Sparidae,Pachymetopon blochii,1,Reef,Barrens,2013,Summer_2014
BB,81,9,-34.37393,18.9322,23.4,Scyliorhinidae,Poroderma africanum,1,Reef,Barrens,2013,Summer_2014
BB,81,9,-34.37393,18.9322,23.4,Sparidae,Pterogymnus laniarius,11,Reef,Barrens,2013,Summer_2014
BB,81,9,-34.37393,18.9322,23.4,Carangidae,Trachurus capensis,100,Reef,Barrens,2013,Summer_2014
BB,82,11,-34.38628,18.89718,24.6,Cheilodactylidae,Cheilodactylus fasciatus,1,Reef,Barrens,2013,Summer_2014
BB,82,11,-34.38628,18.89718,24.6,Sparidae,Chrysoblephus laticeps,2,Reef,Barrens,2013,Summer_2014
BB,82,11,-34.38628,18.89718,24.6,Ariidae,Galeichthys ater,1,Reef,Barrens,2013,Summer_2014
BB,82,11,-34.38628,18.89718,24.6,Scyliorhinidae,Haploblepharus edwardsii,1,Reef,Barrens,2013,Summer_2014
